latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
23.01559,-82.65727,344.44,0.54,0.67,2026-03-05,1751,N20,nominal,2.0NRT,292.63,7.88,D
23.01441,-82.66223,347.73,0.54,0.68,2026-03-05,1751,N20,nominal,2.0NRT,292.44,7.88,D
23.01467,-82.65974,367,0.53,0.67,2026-03-05,1751,N20,high,2.0NRT,293.59,23.4,D
17.62893,-92.05794,341.7,0.42,0.38,2026-03-05,1932,N20,nominal,2.0NRT,301.06,9.88,D
17.7343,-91.87994,330.53,0.42,0.38,2026-03-05,1932,N20,nominal,2.0NRT,300.26,3.6,D
17.94211,-90.42538,340.64,0.49,0.41,2026-03-05,1932,N20,nominal,2.0NRT,298.66,7.23,D
17.76961,-91.67976,351.94,0.43,0.38,2026-03-05,1932,N20,nominal,2.0NRT,304.07,35.93,D
17.95202,-90.43625,345.52,0.49,0.4,2026-03-05,1932,N20,nominal,2.0NRT,296.89,13.18,D
17.6461,-92.77235,342.85,0.4,0.37,2026-03-05,1932,N20,nominal,2.0NRT,301.54,5.65,D
17.72661,-92.59621,333.44,0.4,0.37,2026-03-05,1932,N20,nominal,2.0NRT,302.56,3.52,D
17.88919,-91.67621,339.32,0.43,0.38,2026-03-05,1932,N20,nominal,2.0NRT,298.04,3.66,D
17.75148,-92.91213,331.54,0.4,0.37,2026-03-05,1932,N20,nominal,2.0NRT,296.59,2.15,D
17.87823,-92.4883,341.93,0.41,0.37,2026-03-05,1932,N20,nominal,2.0NRT,303.07,13.93,D
17.89521,-92.49091,341.72,0.41,0.37,2026-03-05,1932,N20,nominal,2.0NRT,301.4,17.88,D
18.05629,-91.6717,341.38,0.43,0.38,2026-03-05,1932,N20,nominal,2.0NRT,303.43,5.67,D
18.07173,-91.58586,339.22,0.44,0.38,2026-03-05,1932,N20,nominal,2.0NRT,299.97,3.56,D
18.0598,-91.67223,343.88,0.43,0.38,2026-03-05,1932,N20,nominal,2.0NRT,302.32,7.01,D
18.05866,-91.68041,335.08,0.43,0.38,2026-03-05,1932,N20,nominal,2.0NRT,303.95,10.31,D
18.0581,-91.6845,344.7,0.43,0.38,2026-03-05,1932,N20,nominal,2.0NRT,306.53,97.66,D
18.18521,-90.77757,338.48,0.48,0.4,2026-03-05,1932,N20,nominal,2.0NRT,301.25,3.21,D
18.07582,-91.58226,332.38,0.44,0.38,2026-03-05,1932,N20,nominal,2.0NRT,299.96,6.65,D
17.8943,-92.88876,337.34,0.4,0.37,2026-03-05,1932,N20,nominal,2.0NRT,300.7,3.85,D
17.89985,-93.17833,331.94,0.39,0.36,2026-03-05,1932,N20,nominal,2.0NRT,298.08,2.6,D
17.89931,-93.18202,338.66,0.39,0.36,2026-03-05,1932,N20,nominal,2.0NRT,297.93,2.87,D
17.90984,-93.52168,333.53,0.39,0.36,2026-03-05,1932,N20,nominal,2.0NRT,299.96,2.05,D
18.25096,-91.17262,336.7,0.46,0.39,2026-03-05,1932,N20,nominal,2.0NRT,298.77,4.18,D
17.935,-93.62634,330.25,0.39,0.36,2026-03-05,1932,N20,nominal,2.0NRT,298.8,1.08,D
18.00513,-93.4511,337.34,0.39,0.36,2026-03-05,1932,N20,nominal,2.0NRT,297.79,14.32,D
18.20642,-92.17326,335.69,0.42,0.38,2026-03-05,1932,N20,nominal,2.0NRT,301.21,10.33,D
18.02745,-93.50709,336.27,0.39,0.36,2026-03-05,1932,N20,nominal,2.0NRT,301.28,7.31,D
18.06666,-93.31084,338.44,0.39,0.36,2026-03-05,1932,N20,nominal,2.0NRT,297.69,3.93,D
18.33208,-91.63198,348.13,0.44,0.38,2026-03-05,1932,N20,nominal,2.0NRT,301.87,12.92,D
17.62454,-96.31936,344.08,0.42,0.37,2026-03-05,1932,N20,nominal,2.0NRT,301.97,16.74,D
18.11419,-93.24303,332.41,0.39,0.36,2026-03-05,1932,N20,nominal,2.0NRT,299.17,6.2,D
18.58706,-90.06544,340.21,0.52,0.42,2026-03-05,1932,N20,nominal,2.0NRT,297.72,9.67,D
17.96093,-94.7524,335.81,0.39,0.36,2026-03-05,1932,N20,nominal,2.0NRT,304.32,3.06,D
18.05965,-94.42184,337.06,0.38,0.36,2026-03-05,1932,N20,nominal,2.0NRT,297.61,8.3,D
18.297,-92.84155,337.38,0.4,0.37,2026-03-05,1932,N20,nominal,2.0NRT,299.12,4.86,D
18.06349,-94.44097,330.01,0.38,0.36,2026-03-05,1932,N20,nominal,2.0NRT,297.65,3.25,D
18.06294,-94.44458,331.7,0.38,0.36,2026-03-05,1932,N20,nominal,2.0NRT,297.9,2.16,D
18.43957,-92.18085,333.08,0.42,0.38,2026-03-05,1932,N20,nominal,2.0NRT,295.77,3.15,D
18.44358,-92.17741,333.96,0.42,0.38,2026-03-05,1932,N20,nominal,2.0NRT,297.95,7.42,D
18.44703,-92.17795,347.91,0.42,0.38,2026-03-05,1932,N20,nominal,2.0NRT,297.44,7.42,D
18.13716,-94.35716,344.96,0.38,0.36,2026-03-05,1932,N20,nominal,2.0NRT,301.36,7.55,D
18.20397,-94.00568,346.11,0.38,0.36,2026-03-05,1932,N20,nominal,2.0NRT,296.26,4.96,D
18.39241,-92.82565,333.75,0.4,0.37,2026-03-05,1932,N20,nominal,2.0NRT,299.95,2.74,D
18.39186,-92.82943,330.75,0.4,0.37,2026-03-05,1932,N20,nominal,2.0NRT,299.05,2.74,D
18.21282,-94.03677,334.75,0.38,0.36,2026-03-05,1932,N20,nominal,2.0NRT,297.81,2.9,D
18.42054,-93.18713,338.97,0.39,0.37,2026-03-05,1932,N20,nominal,2.0NRT,303.15,19.52,D
18.43774,-93.16322,336.81,0.4,0.37,2026-03-05,1932,N20,nominal,2.0NRT,301.08,4.13,D
18.44109,-93.16376,337.32,0.4,0.37,2026-03-05,1932,N20,nominal,2.0NRT,301.47,4.13,D
18.6435,-92.17081,333.8,0.42,0.38,2026-03-05,1932,N20,nominal,2.0NRT,298.67,5.6,D
18.63791,-92.5073,331.92,0.41,0.37,2026-03-05,1932,N20,nominal,2.0NRT,296.62,5.68,D
18.14772,-96.01926,333.9,0.4,0.37,2026-03-05,1932,N20,nominal,2.0NRT,303.63,1.75,D
18.1471,-96.02306,331.54,0.4,0.37,2026-03-05,1932,N20,low,2.0NRT,305.42,1.75,D
18.14587,-96.03063,330.22,0.4,0.37,2026-03-05,1932,N20,low,2.0NRT,303.51,2.07,D
17.61237,-99.52035,335.55,0.4,0.44,2026-03-05,1932,N20,nominal,2.0NRT,302.69,2.63,D
18.22915,-95.98697,341.35,0.4,0.37,2026-03-05,1932,N20,low,2.0NRT,313.79,26.11,D
18.37415,-95.54398,334.76,0.39,0.36,2026-03-05,1932,N20,nominal,2.0NRT,303.46,6.9,D
18.26452,-96.27115,333.35,0.41,0.37,2026-03-05,1932,N20,low,2.0NRT,305.78,2.66,D
19.19579,-89.9222,336.18,0.54,0.42,2026-03-05,1932,N20,nominal,2.0NRT,300.87,8.9,D
18.86644,-92.62243,331.55,0.41,0.37,2026-03-05,1932,N20,nominal,2.0NRT,293.53,4.58,D
18.39541,-95.76975,331.58,0.4,0.37,2026-03-05,1932,N20,low,2.0NRT,304.95,3.22,D
18.41393,-95.76148,344.78,0.4,0.37,2026-03-05,1932,N20,nominal,2.0NRT,301.02,7.7,D
18.45114,-96.16286,336.96,0.41,0.37,2026-03-05,1932,N20,nominal,2.0NRT,305.85,5.58,D
19.42305,-89.80051,339.59,0.56,0.43,2026-03-05,1932,N20,nominal,2.0NRT,299.44,8.34,D
18.05726,-99.24335,342.37,0.56,0.43,2026-03-05,1932,N20,low,2.0NRT,314.64,72.17,D
19.41695,-90.52989,331.44,0.51,0.41,2026-03-05,1932,N20,nominal,2.0NRT,300.98,5.01,D
18.58632,-96.21437,345.69,0.41,0.37,2026-03-05,1932,N20,nominal,2.0NRT,308.59,10.97,D
19.40755,-90.71761,340.07,0.5,0.41,2026-03-05,1932,N20,nominal,2.0NRT,299.85,7.43,D
18.54426,-96.58028,341.73,0.42,0.37,2026-03-05,1932,N20,nominal,2.0NRT,307.59,6.48,D
18.08256,-99.46642,346.69,0.39,0.44,2026-03-05,1932,N20,nominal,2.0NRT,310.01,12.58,D
18.08111,-99.466,352.9,0.39,0.44,2026-03-05,1932,N20,nominal,2.0NRT,310.77,11.07,D
18.51937,-97.45372,337.64,0.45,0.39,2026-03-05,1932,N20,low,2.0NRT,311.74,5.51,D
18.78765,-96.18722,347.16,0.4,0.37,2026-03-05,1932,N20,nominal,2.0NRT,307.54,7.84,D
18.37152,-98.66084,347.42,0.52,0.41,2026-03-05,1932,N20,nominal,2.0NRT,312.87,8.67,D
19.43821,-92.03333,331.1,0.43,0.38,2026-03-05,1932,N20,nominal,2.0NRT,291.72,2.9,D
19.4417,-92.03385,330.17,0.43,0.38,2026-03-05,1932,N20,nominal,2.0NRT,291.05,2.9,D
19.44534,-92.08466,331.96,0.43,0.38,2026-03-05,1932,N20,nominal,2.0NRT,289.91,2.66,D
18.83883,-96.34987,336.09,0.41,0.37,2026-03-05,1932,N20,nominal,2.0NRT,304.96,5.88,D
18.94369,-96.06721,332.95,0.4,0.37,2026-03-05,1932,N20,nominal,2.0NRT,302.29,2.73,D
18.94308,-96.071,330.5,0.4,0.37,2026-03-05,1932,N20,low,2.0NRT,302.97,2.73,D
18.70778,-97.85699,335.23,0.47,0.39,2026-03-05,1932,N20,low,2.0NRT,309.26,39.68,D
18.70702,-97.86138,367,0.47,0.39,2026-03-05,1932,N20,low,2.0NRT,327.2,39.68,D
18.71137,-97.85766,336.42,0.47,0.39,2026-03-05,1932,N20,low,2.0NRT,308.6,21.63,D
18.71061,-97.86205,351.11,0.47,0.39,2026-03-05,1932,N20,nominal,2.0NRT,323.1,21.63,D
19.92411,-89.77886,330.89,0.56,0.43,2026-03-05,1932,N20,low,2.0NRT,301.15,3.88,D
17.92952,-102.20529,340.3,0.58,0.52,2026-03-05,1932,N20,nominal,2.0NRT,304.52,9.3,D
18.29675,-100.34069,335.27,0.43,0.46,2026-03-05,1932,N20,nominal,2.0NRT,308.19,2.49,D
18.30613,-100.31347,334.38,0.43,0.46,2026-03-05,1932,N20,low,2.0NRT,307.99,2.23,D
18.65102,-98.61977,342.52,0.51,0.41,2026-03-05,1932,N20,nominal,2.0NRT,312.04,9.37,D
18.30758,-100.61208,355.07,0.45,0.47,2026-03-05,1932,N20,nominal,2.0NRT,309.43,13.84,D
18.67999,-98.58603,336.03,0.51,0.41,2026-03-05,1932,N20,nominal,2.0NRT,304.52,4.76,D
18.67788,-98.58328,334.12,0.51,0.41,2026-03-05,1932,N20,nominal,2.0NRT,305.63,3.3,D
18.68161,-98.58396,336.18,0.51,0.41,2026-03-05,1932,N20,nominal,2.0NRT,306.45,3.3,D
18.30712,-100.61054,340.97,0.45,0.47,2026-03-05,1932,N20,nominal,2.0NRT,306.86,14.39,D
19.99727,-90.21242,340.71,0.53,0.42,2026-03-05,1932,N20,nominal,2.0NRT,301.64,8.05,D
18.66442,-99.00957,349.21,0.53,0.42,2026-03-05,1932,N20,nominal,2.0NRT,310.72,10.23,D
20.04622,-90.04595,346.5,0.55,0.42,2026-03-05,1932,N20,nominal,2.0NRT,298.67,19.37,D
18.61654,-99.43665,334.25,0.57,0.43,2026-03-05,1932,N20,low,2.0NRT,306.7,6.97,D
18.68377,-99.22087,339.66,0.55,0.43,2026-03-05,1932,N20,nominal,2.0NRT,307.06,5.56,D
20.0725,-90.31348,333.24,0.53,0.42,2026-03-05,1932,N20,nominal,2.0NRT,298.65,4.49,D
18.84558,-98.49007,347.33,0.5,0.41,2026-03-05,1932,N20,nominal,2.0NRT,313.99,11.55,D
20.15561,-90.0637,339.32,0.55,0.42,2026-03-05,1932,N20,nominal,2.0NRT,302.5,4.99,D
20.15952,-90.06423,333.25,0.55,0.42,2026-03-05,1932,N20,nominal,2.0NRT,302.07,4.99,D
18.7675,-99.19935,348.4,0.55,0.42,2026-03-05,1932,N20,nominal,2.0NRT,304.62,9.11,D
20.18519,-90.01958,338.17,0.55,0.43,2026-03-05,1932,N20,nominal,2.0NRT,300.03,8.63,D
20.27329,-89.25499,337.62,0.41,0.45,2026-03-05,1932,N20,nominal,2.0NRT,295.95,4.21,D
20.18512,-90.0217,335.75,0.55,0.43,2026-03-05,1932,N20,nominal,2.0NRT,300.14,6.52,D
18.84533,-98.99731,345.8,0.53,0.42,2026-03-05,1932,N20,nominal,2.0NRT,308.86,11.86,D
19.00583,-98.2841,335.95,0.48,0.4,2026-03-05,1932,N20,nominal,2.0NRT,305.46,3.33,D
19.37442,-96.35476,334.09,0.4,0.37,2026-03-05,1932,N20,nominal,2.0NRT,302.74,1.66,D
19.26166,-97.18927,333.42,0.43,0.38,2026-03-05,1932,N20,nominal,2.0NRT,294.71,5.04,D
19.34741,-96.82375,345.73,0.42,0.38,2026-03-05,1932,N20,nominal,2.0NRT,299.12,7.19,D
20.38752,-89.80761,333.93,0.57,0.43,2026-03-05,1932,N20,nominal,2.0NRT,297.62,5.18,D
19.11712,-98.37943,336.14,0.49,0.4,2026-03-05,1932,N20,low,2.0NRT,308.17,2.74,D
19.24523,-98.24745,331.09,0.48,0.4,2026-03-05,1932,N20,low,2.0NRT,305.21,3.36,D
20.85668,-87.87518,336.01,0.51,0.49,2026-03-05,1932,N20,nominal,2.0NRT,298.69,6.22,D
20.85399,-88.0551,339.33,0.49,0.49,2026-03-05,1932,N20,nominal,2.0NRT,300.9,5.25,D
20.85778,-87.8778,334.98,0.51,0.49,2026-03-05,1932,N20,nominal,2.0NRT,298.81,6.58,D
20.85635,-88.05804,333.87,0.49,0.49,2026-03-05,1932,N20,nominal,2.0NRT,300.02,4.71,D
19.37861,-99.41905,331.77,0.55,0.43,2026-03-05,1932,N20,nominal,2.0NRT,297.74,7.69,D
21.18052,-87.93417,340.64,0.51,0.49,2026-03-05,1934,N20,nominal,2.0NRT,301.61,5.74,D
20.98993,-89.55698,341.81,0.4,0.44,2026-03-05,1934,N20,nominal,2.0NRT,301.94,6.95,D
20.9897,-89.55722,341.5,0.4,0.44,2026-03-05,1934,N20,nominal,2.0NRT,301.78,7.88,D
21.17731,-87.93204,333.55,0.51,0.49,2026-03-05,1934,N20,nominal,2.0NRT,301.7,7.31,D
21.18185,-87.93261,336.29,0.51,0.49,2026-03-05,1934,N20,nominal,2.0NRT,300.83,5.17,D
19.425,-99.98396,342.8,0.39,0.44,2026-03-05,1934,N20,nominal,2.0NRT,300.72,5.55,D
19.31467,-100.59389,331.27,0.43,0.46,2026-03-05,1934,N20,low,2.0NRT,305,1.43,D
19.31878,-100.59499,331.09,0.43,0.46,2026-03-05,1934,N20,nominal,2.0NRT,305.12,1.43,D
18.70332,-103.68929,331.02,0.35,0.57,2026-03-05,1934,N20,nominal,2.0NRT,298.28,2.11,D
19.70868,-98.93876,352.92,0.51,0.41,2026-03-05,1934,N20,nominal,2.0NRT,310.43,7.59,D
19.71,-98.93649,335.01,0.51,0.41,2026-03-05,1934,N20,low,2.0NRT,307.61,5.72,D
19.70913,-98.94133,348.19,0.51,0.41,2026-03-05,1934,N20,nominal,2.0NRT,310.46,5.72,D
19.7166,-98.9428,342.05,0.51,0.41,2026-03-05,1934,N20,nominal,2.0NRT,311.11,6.73,D
19.1188,-102.33302,339.04,0.56,0.51,2026-03-05,1934,N20,nominal,2.0NRT,307.85,7.7,D
19.11779,-102.33813,340.43,0.56,0.51,2026-03-05,1934,N20,nominal,2.0NRT,309.6,8.31,D
19.12259,-102.3384,343.85,0.56,0.51,2026-03-05,1934,N20,nominal,2.0NRT,305.48,8.91,D
19.12155,-102.34369,341.37,0.56,0.51,2026-03-05,1934,N20,nominal,2.0NRT,308.26,8.91,D
19.17489,-102.87446,330.67,0.6,0.53,2026-03-05,1934,N20,low,2.0NRT,303.76,3.83,D
21.50424,-87.99258,346.12,0.51,0.49,2026-03-05,1934,N20,nominal,2.0NRT,298.99,8.31,D
21.50526,-87.99515,340.05,0.51,0.49,2026-03-05,1934,N20,nominal,2.0NRT,298.41,3.39,D
19.00498,-104.25791,339.04,0.37,0.58,2026-03-05,1934,N20,nominal,2.0NRT,298.05,5.53,D
19.91137,-100.23724,337.45,0.4,0.44,2026-03-05,1934,N20,nominal,2.0NRT,307.84,2.77,D
19.91065,-100.24104,336.9,0.4,0.44,2026-03-05,1934,N20,nominal,2.0NRT,306.97,2.77,D
22.1055,-84.27369,329.63,0.45,0.63,2026-03-05,1934,N20,nominal,2.0NRT,292.44,2.99,D
22.18929,-83.92267,332.3,0.47,0.64,2026-03-05,1934,N20,nominal,2.0NRT,292.39,3.81,D
22.18082,-84.01934,330.98,0.47,0.64,2026-03-05,1934,N20,nominal,2.0NRT,293.13,7.09,D
22.18042,-84.02386,346.03,0.47,0.64,2026-03-05,1934,N20,nominal,2.0NRT,294.2,7.09,D
22.18003,-84.02836,343.39,0.47,0.64,2026-03-05,1934,N20,nominal,2.0NRT,293.59,7.58,D
22.19176,-84.03034,367,0.47,0.64,2026-03-05,1934,N20,high,2.0NRT,294.07,17.84,D
22.19135,-84.035,354.94,0.46,0.64,2026-03-05,1934,N20,nominal,2.0NRT,295.45,17.84,D
19.38474,-103.46212,346.19,0.33,0.55,2026-03-05,1934,N20,nominal,2.0NRT,302.92,2.61,D
20.02066,-100.20844,367,0.4,0.44,2026-03-05,1934,N20,high,2.0NRT,315.35,13.59,D
20.02133,-100.20474,353.31,0.4,0.44,2026-03-05,1934,N20,nominal,2.0NRT,314.31,13.59,D
20.02242,-100.20507,351.66,0.4,0.44,2026-03-05,1934,N20,nominal,2.0NRT,317.29,20.08,D
20.02172,-100.20875,343.2,0.4,0.44,2026-03-05,1934,N20,nominal,2.0NRT,314.33,20.08,D
22.19005,-84.02945,341.52,0.47,0.64,2026-03-05,1934,N20,nominal,2.0NRT,292.2,9.66,D
22.18967,-84.03411,331.28,0.47,0.64,2026-03-05,1934,N20,nominal,2.0NRT,293.66,9.66,D
22.19592,-84.03053,340.71,0.47,0.64,2026-03-05,1934,N20,nominal,2.0NRT,292.17,9.66,D
22.19554,-84.03513,354.99,0.47,0.64,2026-03-05,1934,N20,nominal,2.0NRT,294.73,9.66,D
19.87247,-101.03576,334.54,0.45,0.47,2026-03-05,1934,N20,nominal,2.0NRT,302.77,5.55,D
19.38417,-103.46347,336.74,0.33,0.55,2026-03-05,1934,N20,nominal,2.0NRT,302.71,3.53,D
22.2743,-84.01942,330.12,0.47,0.64,2026-03-05,1934,N20,nominal,2.0NRT,294.89,5.47,D
22.3991,-83.50243,344.69,0.51,0.66,2026-03-05,1934,N20,nominal,2.0NRT,293.22,4.45,D
22.43167,-83.17641,338.54,0.53,0.67,2026-03-05,1934,N20,nominal,2.0NRT,293.79,7.34,D
22.51146,-83.0962,340.55,0.54,0.68,2026-03-05,1934,N20,nominal,2.0NRT,295.04,5.53,D
22.5202,-83.06483,335.7,0.54,0.68,2026-03-05,1934,N20,nominal,2.0NRT,294.82,4.24,D
22.56813,-82.93869,348.65,0.55,0.68,2026-03-05,1934,N20,nominal,2.0NRT,296.63,8.07,D
20.4118,-99.67429,336.29,0.55,0.43,2026-03-05,1934,N20,low,2.0NRT,308.53,4.38,D
22.75082,-81.01613,333.9,0.73,0.76,2026-03-05,1934,N20,nominal,2.0NRT,289.93,7.05,D
22.60866,-83.14196,343.29,0.54,0.68,2026-03-05,1934,N20,nominal,2.0NRT,295.1,3.88,D
20.23682,-100.74528,351.07,0.42,0.46,2026-03-05,1934,N20,nominal,2.0NRT,313.93,14.22,D
20.24092,-100.74622,345.16,0.42,0.46,2026-03-05,1934,N20,nominal,2.0NRT,312.64,14.22,D
20.38917,-100.06357,334.08,0.38,0.43,2026-03-05,1934,N20,nominal,2.0NRT,300.01,1.9,D
22.75589,-81.01228,329.36,0.74,0.76,2026-03-05,1934,N20,nominal,2.0NRT,286.05,15.44,D
22.60687,-83.14082,336.81,0.54,0.68,2026-03-05,1934,N20,nominal,2.0NRT,295.07,8.55,D
22.7922,-81.00002,355.3,0.74,0.76,2026-03-05,1934,N20,nominal,2.0NRT,287.1,91.84,D
22.79173,-81.00719,343.75,0.74,0.76,2026-03-05,1934,N20,nominal,2.0NRT,293.46,91.84,D
22.80024,-80.98582,328.09,0.74,0.76,2026-03-05,1934,N20,nominal,2.0NRT,286.27,17.38,D
19.71574,-103.90094,336.1,0.34,0.56,2026-03-05,1934,N20,nominal,2.0NRT,305.71,1.5,D
22.73036,-82.78387,331.61,0.57,0.69,2026-03-05,1934,N20,nominal,2.0NRT,293.51,4.87,D
22.73729,-82.85735,351.88,0.56,0.69,2026-03-05,1934,N20,nominal,2.0NRT,294.74,9.53,D
19.98408,-102.64143,345.82,0.56,0.52,2026-03-05,1934,N20,nominal,2.0NRT,309.72,16.34,D
19.98872,-102.64256,347.42,0.56,0.52,2026-03-05,1934,N20,nominal,2.0NRT,310.31,16.34,D
19.98544,-102.64413,348.48,0.56,0.52,2026-03-05,1934,N20,nominal,2.0NRT,315.78,34.75,D
22.7393,-82.86086,344.44,0.56,0.69,2026-03-05,1934,N20,nominal,2.0NRT,294.8,8.86,D
20.54532,-99.89754,336.12,0.56,0.43,2026-03-05,1934,N20,low,2.0NRT,307.96,17.43,D
20.54436,-99.90276,339.68,0.56,0.43,2026-03-05,1934,N20,nominal,2.0NRT,311.76,17.43,D
19.81035,-103.63925,340.38,0.33,0.55,2026-03-05,1934,N20,nominal,2.0NRT,295.26,3.53,D
19.73705,-104.01442,351.08,0.35,0.57,2026-03-05,1934,N20,nominal,2.0NRT,302.03,3.91,D
20.05072,-102.53729,347.1,0.55,0.51,2026-03-05,1934,N20,nominal,2.0NRT,310.22,15.37,D
22.89081,-81.18976,348.17,0.72,0.75,2026-03-05,1934,N20,nominal,2.0NRT,290.09,8.8,D
22.87346,-82.4643,331.03,0.6,0.7,2026-03-05,1934,N20,nominal,2.0NRT,294.27,2.37,D
20.50096,-100.49637,334.8,0.41,0.45,2026-03-05,1934,N20,low,2.0NRT,307.93,6.67,D
20.4538,-100.77505,341.17,0.42,0.45,2026-03-05,1934,N20,nominal,2.0NRT,308.1,5.13,D
20.45307,-100.77905,340.47,0.42,0.45,2026-03-05,1934,N20,nominal,2.0NRT,308.55,4.99,D
20.45562,-100.77869,339.68,0.42,0.45,2026-03-05,1934,N20,nominal,2.0NRT,306.05,2.2,D
20.56188,-100.30831,348.54,0.39,0.44,2026-03-05,1934,N20,nominal,2.0NRT,308.88,5.14,D
20.11592,-102.63621,340.67,0.56,0.51,2026-03-05,1934,N20,nominal,2.0NRT,299.67,8.76,D
22.87327,-82.46518,330.09,0.6,0.7,2026-03-05,1934,N20,nominal,2.0NRT,293.92,3.3,D
20.5345,-100.58723,344.65,0.41,0.45,2026-03-05,1934,N20,nominal,2.0NRT,308.97,7.76,D
20.53376,-100.59116,341.93,0.41,0.45,2026-03-05,1934,N20,nominal,2.0NRT,311.54,8.88,D
21.12489,-97.38283,331.75,0.42,0.38,2026-03-05,1934,N20,nominal,2.0NRT,297.63,5.81,D
20.43675,-101.35598,333.37,0.46,0.47,2026-03-05,1934,N20,low,2.0NRT,307.74,5.96,D
22.93811,-82.81142,331.25,0.57,0.69,2026-03-05,1934,N20,nominal,2.0NRT,292.53,4.04,D
20.5228,-100.92227,343.12,0.43,0.46,2026-03-05,1934,N20,nominal,2.0NRT,309.41,4.41,D
20.4256,-101.58504,333.88,0.47,0.48,2026-03-05,1934,N20,low,2.0NRT,308.79,2.07,D
20.58741,-100.83932,335.04,0.42,0.45,2026-03-05,1934,N20,low,2.0NRT,309.85,1.84,D
22.99167,-82.72188,342.75,0.58,0.69,2026-03-05,1934,N20,nominal,2.0NRT,292.38,6.99,D
22.99171,-82.80704,330.32,0.57,0.69,2026-03-05,1934,N20,nominal,2.0NRT,292.96,4.35,D
22.99811,-82.72232,356.55,0.58,0.69,2026-03-05,1934,N20,low,2.0NRT,289.66,12.7,D
23.01535,-82.66589,331.19,0.58,0.7,2026-03-05,1934,N20,nominal,2.0NRT,287.33,3.65,D
20.57685,-101.16863,331.88,0.44,0.46,2026-03-05,1934,N20,low,2.0NRT,304.94,6.49,D
20.57607,-101.17281,342.69,0.44,0.46,2026-03-05,1934,N20,nominal,2.0NRT,308.23,6.49,D
20.62512,-100.93505,344.14,0.43,0.46,2026-03-05,1934,N20,nominal,2.0NRT,312.75,13.44,D
20.45458,-102.03822,333.96,0.51,0.49,2026-03-05,1934,N20,nominal,2.0NRT,305.69,5.67,D
20.37392,-102.75378,333.44,0.56,0.52,2026-03-05,1934,N20,low,2.0NRT,305.35,5.1,D
20.1502,-103.85786,330.07,0.34,0.56,2026-03-05,1934,N20,nominal,2.0NRT,300.76,1.39,D
20.46203,-102.42918,330.08,0.54,0.5,2026-03-05,1934,N20,low,2.0NRT,303.35,5.39,D
20.7506,-101.0162,345.75,0.43,0.46,2026-03-05,1934,N20,nominal,2.0NRT,310.13,11.47,D
20.74978,-101.02046,353.3,0.43,0.46,2026-03-05,1934,N20,nominal,2.0NRT,312.91,11.79,D
20.37876,-102.95431,340.92,0.58,0.52,2026-03-05,1934,N20,nominal,2.0NRT,307.1,8.26,D
19.89734,-105.35358,344.2,0.42,0.61,2026-03-05,1934,N20,nominal,2.0NRT,298.51,4.46,D
19.94577,-105.29094,331.74,0.42,0.61,2026-03-05,1934,N20,nominal,2.0NRT,296.04,5.54,D
19.94491,-105.2949,348.57,0.42,0.61,2026-03-05,1934,N20,nominal,2.0NRT,297.03,6.64,D
21.19445,-98.97623,336.52,0.49,0.4,2026-03-05,1934,N20,nominal,2.0NRT,300.17,22.47,D
20.60712,-102.17186,334.92,0.51,0.5,2026-03-05,1934,N20,nominal,2.0NRT,308.43,4.31,D
20.60615,-102.17683,340.11,0.51,0.5,2026-03-05,1934,N20,nominal,2.0NRT,308.95,5.9,D
21.34858,-98.61127,342.89,0.47,0.4,2026-03-05,1934,N20,nominal,2.0NRT,298.17,13.23,D
20.74455,-102.46391,334.29,0.53,0.5,2026-03-05,1934,N20,low,2.0NRT,307.48,9.19,D
20.55356,-103.46154,330.16,0.62,0.54,2026-03-05,1934,N20,low,2.0NRT,300.87,3.68,D
20.90049,-101.78463,343.96,0.48,0.48,2026-03-05,1934,N20,nominal,2.0NRT,311.26,8.09,D
20.95724,-101.51171,343.53,0.46,0.47,2026-03-05,1934,N20,nominal,2.0NRT,311.15,11.18,D
20.90913,-101.76321,341.71,0.48,0.48,2026-03-05,1934,N20,low,2.0NRT,313.65,30.94,D
20.90485,-101.78545,342.34,0.48,0.48,2026-03-05,1934,N20,nominal,2.0NRT,306.76,7.27,D
21.5649,-98.28629,333.96,0.45,0.39,2026-03-05,1934,N20,nominal,2.0NRT,302.56,5.35,D
21.56418,-98.29059,340.75,0.45,0.39,2026-03-05,1934,N20,nominal,2.0NRT,305.33,5.35,D
21.56393,-98.28905,351.79,0.45,0.39,2026-03-05,1934,N20,nominal,2.0NRT,305.64,10.03,D
21.63449,-98.32527,339.47,0.45,0.39,2026-03-05,1934,N20,nominal,2.0NRT,301.24,4.76,D
20.67176,-103.6989,340.11,0.32,0.55,2026-03-05,1934,N20,nominal,2.0NRT,308.27,2.09,D
20.73099,-103.51258,344.19,0.62,0.54,2026-03-05,1934,N20,nominal,2.0NRT,309.17,10.31,D
20.76978,-103.52163,355.36,0.62,0.54,2026-03-05,1934,N20,nominal,2.0NRT,309.54,12.76,D
20.77462,-103.52284,350.3,0.62,0.54,2026-03-05,1934,N20,nominal,2.0NRT,311.53,12.76,D
20.71391,-103.84503,334.3,0.33,0.55,2026-03-05,1934,N20,low,2.0NRT,306.68,4.89,D
21.75039,-98.47815,340.45,0.46,0.39,2026-03-05,1934,N20,nominal,2.0NRT,300.79,5.77,D
